"gene" "delta_mean" "pooled_sd" "effect_size" "confidence_interval_95_lower" "confidence_interval_95_upper" "abs_effect_ntile" "logFC" "t.ord" "t.mod" "p.ord" "p.mod" "q.ord" "q.mod" "df.r" "df.0" "s2.0" "s2" "s2.post" "protein"
"PTPRJ" 0.143698471585379 0.309269709933424 0.464638039128735 -0.303371729277604 1.23264780753507 30 -0.147414811367759 -1.24979874805006 -1.18736730168476 0.221035524241633 0.243426910085855 0.0667377698825073 0.0704066165404238 30 3.52904206673877 0.193722553388551 0.0956477534823043 0.105970449068632 "Q12913"
"PTPRK" 0.211799174237047 0.314837403502017 0.672725577968662 -0.104767176859556 1.45021833279688 43 -0.217276739088005 -1.809519484679 -1.72495559950481 0.0804006705333446 0.0937437082277472 0.0297571398258135 0.0331971409509024 30 3.52904206673877 0.193722553388551 0.0991225906438917 0.109079548178596 "Q15262"
"PTPRS" 0.174719923149495 0.208968500420174 0.836106507909969 0.0488578128852076 1.62335520293473 52 -0.179238541851637 -2.24898690770531 -1.92730080988173 0.032010923557036 0.06244995741869 0.014084293516514 0.0236048155637119 30 3.52904206673877 0.193722553388551 0.0436678341678563 0.0594615873979203 "Q13332"
"PTPRZ1" 0.479819333464752 0.337378790004744 1.42219768307903 0.584508384852867 2.25988698130519 80 -0.492228454157806 -3.82547431356432 -3.69153574798982 0.000615430230772638 0.000787276152796197 0.000621088413781709 0.000687806688699483 30 3.52904206673877 0.193722553388551 0.113824447945065 0.122233986595216 "P23471"
"PVR" 0.39728322529113 0.315441811476556 1.25945011357715 0.438050627029932 2.08084960012436 72 -0.407557791462452 -3.38771052437253 -3.23054954555196 0.00198677125070875 0.00276753299776358 0.00147430850413671 0.00189569722267259 30 3.52904206673877 0.193722553388551 0.0995035364276112 0.109420398164373 "P15151"
"PZP" 0.01129959815926 1.09507023121501 -0.0103186059096162 -0.769579164935705 0.748941953116473 1 0.0115918291461375 0.0277553270749047 0.0290675530483801 0.978041111977124 0.976983046462812 0.201490746392987 0.196881192317098 30 3.52904206673877 0.193722553388551 1.1991788112933 1.09335122983872 "P20742"
"QPCT" 0.568046255588678 0.423594440166399 1.34101442730347 0.511658153556241 2.1703707010507 75 -0.582737107026316 -3.60710491010097 -3.59208091330966 0.00110985978668246 0.00103762511621386 0.000940571920354898 0.000865083833967909 30 3.52904206673877 0.193722553388551 0.179432249739885 0.180936351247534 "Q16769"
"QSOX1" 0.0930138565646968 0.224878428440337 -0.413618403551653 -1.17981956971613 0.352582762612827 26 0.0954193873379216 1.11256444672214 0.976555172805659 0.274731543355758 0.335783085880091 0.0777561003845461 0.0882717227151247 30 3.52904206673877 0.193722553388551 0.0505703075777958 0.0656375527561315 "O00391"
"RAD23A" 0.902070562018131 0.619398593869796 -1.45636520803558 -2.29768199784813 -0.615048418223031 82 0.925399973104807 3.91737925099635 4.02361011577401 0.000478940057357273 0.000308145791502373 0.000544210514312384 0.000367602506767518 30 3.52904206673877 0.193722553388551 0.383654618087881 0.363663642956163 "P54725"
"RAN" 2.84493927111104 1.51733088479544 -1.87496300221595 -2.76612415901859 -0.983801845413306 95 2.91851528674323 5.0433374271374 5.30553492129452 2.06132879647085e-05 7.1627059797077e-06 8.30963805203259e-05 3.7322855418149e-05 30 3.52904206673877 0.193722553388551 2.30229301395412 2.08035903083563 "P62826"
"RARRES1" 0.252547919149751 0.885018576012943 0.285358890756274 -0.477210828552324 1.04792861006487 18 -0.2590793308519 -0.767567771852906 -0.799906170871651 0.448743464972935 0.429396303848934 0.113581611689205 0.107092289964025 30 3.52904206673877 0.193722553388551 0.783257879887977 0.721207345819515 "P49788"
"RARRES2" 0.10684839803559 0.418944178222321 0.255042088158314 -0.506862129769324 1.01694630608595 16 -0.109611718674441 -0.686020634638611 -0.682305610092113 0.497968065864902 0.499732676106089 0.122623533752733 0.120117096584627 30 3.52904206673877 0.193722553388551 0.175514224466376 0.177430711033557 "Q99969"
"RBP3" 0.323452023594508 0.464941135899834 0.695683815906089 -0.0830590502474871 1.47442668205967 44 -0.331817162135746 -1.87127331156204 -1.88158422086023 0.0710884383671197 0.0685981194788639 0.0267756701411241 0.0254022249712071 30 3.52904206673877 0.193722553388551 0.216170259851828 0.213807564840947 "P10745"
"RBP4" 0.194390132859831 0.555920006516585 -0.34967284965671 -1.11389906013515 0.414553360821727 21 0.199417463882068 0.940561583264971 0.959595111510704 0.354441897370084 0.344128192949812 0.0942364142418619 0.0898181727501853 30 3.52904206673877 0.193722553388551 0.309047053645399 0.296908770305185 "P02753"
"RCN1" 0.259418917571925 0.38273851741907 -0.677796735278359 -1.45556218423558 0.0999687136788655 43 0.26612802750913 1.82316005114814 1.79298882763213 0.0782585747516756 0.0820005212121521 0.0290363780522933 0.0295404671653861 30 3.52904206673877 0.193722553388551 0.146488772716148 0.151460283641877 "Q15293"
"REG1A" 0.395997165765621 0.685437686944672 -0.577728907102807 -1.35047654775238 0.195018733546766 38 0.406238471776801 1.55399430094738 1.60440597012969 0.13067310509159 0.11800409320801 0.0448057256370055 0.0404150613451025 30 3.52904206673877 0.193722553388551 0.469824822684062 0.44076414981645 "P05451"
"RELN" 0.0991740107535738 0.359717273534934 0.275699884464799 -0.486649763563511 1.03804953249311 17 -0.10173885585927 -0.741586657622289 -0.72291493271603 0.464104121990901 0.474745087576196 0.116733980141154 0.116910320399063 30 3.52904206673877 0.193722553388551 0.129396516879407 0.136167044005576 "P78509"
"RNASE1" 0.397810038354136 0.34695077937579 1.14658926280508 0.335490381329869 1.95768814428029 67 -0.408098229001225 -3.08413367934432 -2.98975147504455 0.00435690203002686 0.00519867583785417 0.00273046993223829 0.00314725161360846 30 3.52904206673877 0.193722553388551 0.120374843309468 0.128094931281347 "P07998"
"RNASE4" 0.269019034808309 0.409457926513067 -0.657012643763592 -1.4336728700713 0.119647582544115 42 0.275976423639558 1.76725431514076 1.75296924029139 0.0873580906147052 0.0887475017824365 0.031780142298649 0.0316583734712734 30 3.52904206673877 0.193722553388551 0.16765579358438 0.170399405874567 "P34096"
"RNASET2" 0.131330948543991 0.283952954711678 0.462509533233569 -0.305420670748988 1.23043973721613 30 -0.134727438592543 -1.24407342257309 -1.16130084124415 0.223105555141696 0.253720637574825 0.0672266927038249 0.0721596135128484 30 3.52904206673877 0.193722553388551 0.0806292804894925 0.0925327198043266 "O00584"
"RS1" 0.916871671513352 0.62454324246307 1.46806755589477 0.625492217977736 2.3106428938118 83 -0.94058386991456 -3.94885661288235 -4.05780792027344 0.000439387555309376 0.000279425256907853 0.00052165000382294 0.000339734915142763 30 3.52904206673877 0.193722553388551 0.390054261706285 0.369389703013889 "O15537"
"RTBDN" 0.595203791263934 0.702543857865815 -0.847212290876817 -1.63519590644293 -0.0592286753107053 53 0.610596992762139 2.27885960963498 2.35540822226993 0.0299601864922297 0.0244980585758154 0.0133393991025164 0.0111695958655257 30 3.52904206673877 0.193722553388551 0.493567872224983 0.46200816522285 "Q9BSG5"
"RTN4R" 0.153422769581101 0.364286961368775 0.421159102166678 -0.345296399439992 1.18761460377335 26 -0.157390599828888 -1.13284766698141 -1.10639187920457 0.2662512604057 0.276432195660693 0.0760777623666525 0.0760971730206206 30 3.52904206673877 0.193722553388551 0.132704990223296 0.139127289637382 "Q9BZR6"
"RTN4RL1" 0.560977145649886 0.535518513302595 1.04754015354256 0.244780325294811 1.85029998179032 63 -0.575485175278763 -2.8177081129316 -2.86709445059306 0.00847741961899313 0.00710943713089404 0.00475355589606317 0.00400489582285397 30 3.52904206673877 0.193722553388551 0.286780078089821 0.276985467237424 "Q86UN2"
"S100A4" 2.24851322388887 1.12601002857882 -1.99688561098057 -2.90430013472139 -1.08947108723975 97 2.30666442795496 5.3712888881903 5.62807961883888 8.16440936063738e-06 2.74228617180933e-06 5.19483510639419e-05 2.35352936748022e-05 30 3.52904206673877 0.193722553388551 1.26789858446007 1.15483802063041 "P26447"
"S100A6" 2.55384292312982 1.33900206622754 -1.90727332507032 -2.80267034811275 -1.01187630202788 96 2.6198905849349 5.13024680099797 5.38946438157568 1.61266232258497e-05 5.57948591818176e-06 7.80939352303488e-05 3.29013516683207e-05 30 3.52904206673877 0.193722553388551 1.79292653336161 1.62460504933628 "P06703"
"S100A8" 1.38099298603342 1.27548246116321 -1.08272205073991 -1.88836741363375 -0.277076687846081 64 1.41670832187911 2.91234154232908 3.05753631908083 0.00671101846200946 0.00436227292961985 0.00388445051117942 0.00270832476751459 30 3.52904206673877 0.193722553388551 1.62685550873495 1.47601354681489 "P05109"
"S100A9" 1.27234155415692 1.09182850509999 -1.16533095464512 -1.97808219787594 -0.352579711414292 68 1.30524693917822 3.13454570123116 3.28255981773214 0.00383129077805299 0.00240902463220084 0.00246799125404188 0.00170619941927358 30 3.52904206673877 0.193722553388551 1.19208948454888 1.08700807807468 "P06702"
"SAA1" 0.417486899400259 1.04508674608919 -0.399475833908077 -1.1652121663749 0.366260498558746 24 0.428283974384749 1.07452329566207 1.12429867371147 0.291154955259498 0.268871326762179 0.0807195015324151 0.0748633009837423 30 3.52904206673877 0.193722553388551 1.0922063068513 0.997637933679767 "P0DJI8"
"SAA4" 1.0718388499114 0.846852539826918 1.26567353760368 0.443681889043732 2.08766518616363 72 -1.09955882016773 -3.40445049592442 -3.54326997047967 0.00190119925063078 0.00118712062475149 0.00143945459163955 0.000956912097385872 30 3.52904206673877 0.193722553388551 0.717159224211302 0.662065791272469 "P35542"
"SCG2" 0.810759268619994 0.539138112379903 1.5038062604053 0.657336908808423 2.35027561200218 85 -0.831727180739477 -4.04498776098627 -4.11791360786722 0.000337387365943363 0.000235163396696194 0.000457480610068628 0.000299113984722859 30 3.52904206673877 0.193722553388551 0.290669904220564 0.280465876361252 "P13521"
"SCG3" 0.321626156403324 0.39283767854064 0.818725325936501 0.0326087002864196 1.60484195158658 51 -0.329944074241341 -2.20223443020517 -2.17322732990432 0.0354747771530433 0.0369247154978505 0.0152484872963107 0.0155548343198552 30 3.52904206673877 0.193722553388551 0.154321441681199 0.158468538410499 "Q8WXD2"
"SCG5" 0.699608397390876 0.560236985416782 1.2487722438932 0.428382946749473 2.06916154103692 71 -0.717701718013054 -3.3589888377283 -3.42877040568326 0.00214230764981337 0.00162376802696665 0.0015587071896714 0.00122750267186985 30 3.52904206673877 0.193722553388551 0.313865479828884 0.301220041268931 "P05408"
"SCGB1A1" 0.322561022592797 0.929833423221518 -0.34690194451738 -1.11104995096238 0.417246061927619 21 0.33090311800468 0.933108311077886 0.973716786315491 0.358213797075486 0.337170134913144 0.0950697944200058 0.0883180911730181 30 3.52904206673877 0.193722553388551 0.864590194939846 0.793979166938036 "P11684"
"SCUBE1" 0.266149214212579 0.359344560412765 0.740651852102239 -0.0406548540008077 1.52195855820529 46 -0.273032383545663 -1.99222982094643 -1.94176759348741 0.0555148323300464 0.0606062703480798 0.0218477331972633 0.0231478130056751 30 3.52904206673877 0.193722553388551 0.129128513098243 0.135927248504742 "Q8IWY4"
"SDC4" 0.798957193923684 0.709357123617997 1.12631165223053 0.316974076364487 1.93564922809658 66 -0.819619879973434 -3.02959029250272 -3.13267833804227 0.0050026259448747 0.0035845106454885 0.00307063586830132 0.00228375842060189 30 3.52904206673877 0.193722553388551 0.503187528827599 0.4706153212968 "P31431"
"SDF4" 0.423639807968695 0.632370909574879 0.66992298594743 -0.107419901475833 1.44726587337069 43 -0.43459600989892 -1.80198098007012 -1.85295736871976 0.0816058315503622 0.0727070999823577 0.0300540311647115 0.0266532099331873 30 3.52904206673877 0.193722553388551 0.39989296727656 0.378192852430467 "Q9BRK5"
"SELENBP1" 1.36400050792331 1.07614527482806 -1.26748733635544 -2.08965203754306 -0.445322635167825 73 1.39927638312822 3.40932931172998 3.56933606937213 0.00187693565052896 0.00110487323361297 0.00143565911661902 0.000905588238048234 30 3.52904206673877 0.193722553388551 1.15808865253475 1.05658594557255 "Q13228"
"SELENOP" 0.276377765406009 0.266442359338497 1.03728913860461 0.235354045176377 1.83922423203284 62 -0.283525466235475 -2.79013459428529 -2.56639311372261 0.00906912916935586 0.0149213289283633 0.00502863216070652 0.00740484450612846 30 3.52904206673877 0.193722553388551 0.0709915308498649 0.0839093750450783 "P49908"
"SELL" 0.321210990175261 0.431482150545427 0.74443633362174 -0.0370930696199246 1.5259657368634 47 -0.329518170955656 -2.00240944436676 -1.99815202849674 0.0543516813375013 0.0538634888399008 0.0214895369807271 0.0213551403919386 30 3.52904206673877 0.193722553388551 0.186176846239306 0.186971056759845 "P14151"
"SEMA3A" 0.222930145968876 0.297542187902539 0.749238780357082 -0.0325747638719206 1.53105232458609 47 -0.228695580778416 -2.01532722425551 -1.90001816696589 0.0529064459896549 0.0660590843739005 0.0210995672238774 0.0248064893867144 30 3.52904206673877 0.193722553388551 0.08853135358183 0.0996030736873352 "Q14563"
"SEMA3B" 0.0761493188811405 0.354001897797491 0.215109917079321 -0.546030961068706 0.976250795227348 13 -0.0781186978177217 -0.578609761617905 -0.562671855970157 0.567171487369871 0.577401534814032 0.13427971217585 0.133295849010226 30 3.52904206673877 0.193722553388551 0.125317343644225 0.132517217183448 "Q13214"
"SEMA3F" 0.188474214762139 0.353925051132448 0.532525782391161 -0.238208324027759 1.30325988881008 35 -0.193348547902539 -1.43240544270731 -1.39290304870297 0.16236613831856 0.172816779828483 0.0528769680329007 0.0544578745264214 30 3.52904206673877 0.193722553388551 0.125262941819106 0.132468541329533 "Q13275"
"SEMA3G" 0.322760285010746 0.450707065554168 0.71611986959622 -0.063769293651973 1.49600903284441 45 -0.331107533761024 -1.92624288393047 -1.93095817714346 0.0635958042401963 0.0619793302138753 0.0244474349562522 0.0235085194518115 30 3.52904206673877 0.193722553388551 0.203136858940449 0.202145972285958 "Q9NS98"
"SEMA4A" 0.332219050788168 0.407834957535723 0.814591894710421 0.0287412234679922 1.60044256595285 51 -0.340810922791311 -2.19111619033572 -2.17236869863114 0.0363464586996821 0.036994664654767 0.0154892582202735 0.0155548343198552 30 3.52904206673877 0.193722553388551 0.166329352588165 0.169212577160306 "Q9H3S1"
"SEMA4B" 0.294741012860007 0.215445976692439 1.36805067045074 0.535964476708248 2.20013686419324 77 -0.302363625261559 -3.67982789012388 -3.18599895216653 0.000912913877832587 0.0031145854357055 0.000802760913567454 0.00204693024689263 30 3.52904206673877 0.193722553388551 0.0464169688729591 0.0619213666242078 "Q9NPR2"
"SEMA4C" 0.0596041350414206 0.305889673853034 -0.194855008639676 -0.955658018222104 0.565948000942751 11 0.0611456212924918 0.524127439728795 0.496884457835167 0.604041131211324 0.622513033635828 0.140117409801148 0.140595590543007 30 3.52904206673877 0.193722553388551 0.0935684925699154 0.104110037212919 "Q9C0C4"
"SEMA6A" 0.541477162512821 0.284891869812947 1.90064097957005 1.00611771230216 2.79516424683794 96 -0.55548088223298 -5.11240689895633 -4.77572423941693 1.69600639453509e-05 3.44868827270154e-05 7.90522195525006e-05 8.82744161991712e-05 30 3.52904206673877 0.193722553388551 0.081163377485517 0.0930106013330873 "Q9H2E6"
"SEMA7A" 0.548674461866226 0.477769932298467 1.14840726628955 0.337149127365708 1.95966540521339 67 -0.562864318638628 -3.08902380517883 -3.11392139392679 0.0043030534676537 0.0037652906358058 0.0027081016234936 0.00238850655613737 30 3.52904206673877 0.193722553388551 0.228264108208482 0.224628495840927 "O75326"
"SERPINA1" 0.127876334993105 1.17531737640047 -0.108801535279551 -0.868540347638829 0.650937277079727 6 0.131183481587755 0.292657964107481 0.306871981827577 0.77179827204681 0.760838621705051 0.168300056311937 0.163244819095098 30 3.52904206673877 0.193722553388551 1.38137093526889 1.25636703292633 "P01009"
"SERPINA10" 0.208812365215794 0.434857665154316 -0.480185545635246 -1.2487873073902 0.288416216119707 31 0.214212685005858 1.29161894469943 1.28996096498281 0.206352088680578 0.205890701256824 0.0634605295286648 0.0623225857860936 30 3.52904206673877 0.193722553388551 0.189101188943463 0.18958760276644 "Q9UK55"
"SERPINA3" 0.0442458468386084 0.404969156550144 -0.109257325213432 -0.869000188108211 0.650485537681347 6 0.0453901359809862 0.293883962929718 0.291120434719641 0.770870288375383 0.772752587063939 0.168300056311937 0.164831471406645 30 3.52904206673877 0.193722553388551 0.164000017756935 0.16712841248904 "P01011"
"SERPINA4" 0.195370120843751 0.385302941789973 0.507055876438771 -0.262613790882533 1.27672554376007 33 -0.200422796382814 -1.36389564821881 -1.3425241530008 0.182747010647701 0.188445591126171 0.0579947906051068 0.0581273614835859 30 3.52904206673877 0.193722553388551 0.148458356952007 0.153222562652359 "P29622"
"SERPINA5" 0.269521927845891 0.359155404215441 -0.750432611294406 -1.53231705703594 0.0314518344471234 47 0.276492322531561 2.01853843015172 1.9672543630286 0.0525524541507129 0.0574727128328936 0.0210710716172345 0.0224034220766017 30 3.52904206673877 0.193722553388551 0.128992604377157 0.135805644624008 "P05154"
"SERPINA6" 0.373273898941797 0.546279649293328 0.683301857253271 -0.0947618304552692 1.46136554496181 43 -0.382927534259257 -1.8379679101108 -1.87287327557134 0.0759885964797354 0.0698268199730709 0.0283351158663483 0.025726626863403 30 3.52904206673877 0.193722553388551 0.298421455232042 0.287401551107982 "P08185"
"SERPINA7" 0.422596487842876 0.524850375155517 0.805175165813033 0.0199256935077193 1.59042463811835 50 -0.433525707356054 -2.16578676184392 -2.20042339449618 0.0384042711253956 0.0347692218296968 0.0161812782549622 0.0149201030698111 30 3.52904206673877 0.193722553388551 0.275467916300887 0.266863947720328 "P05543"
"SERPINB1" 0.658350870101992 0.526159325060717 -1.2512386243958 -2.0718606019666 -0.430616646824994 72 0.675377185708078 3.36562298948682 3.42009750059944 0.00210537299189665 0.00166250449277715 0.0015469261128321 0.00125030758890705 30 3.52904206673877 0.193722553388551 0.27684363534835 0.268094867808702 "P30740"
"SERPINC1" 0.251335901871734 0.633484723050255 0.396751322844126 -0.368897287197214 1.16239993288547 24 -0.257835968299451 -1.06719481579168 -1.09748872634181 0.294397008137271 0.280247313528981 0.0813160348586275 0.0767131857599521 30 3.52904206673877 0.193722553388551 0.401302894338058 0.379454380026774 "P01008"
"SERPIND1" 0.240147776448115 0.445045261816828 -0.539603040526145 -1.3106419090897 0.231435828037413 36 0.246358494804532 1.45144208545253 1.45311977855862 0.157034684475024 0.155486464175085 0.0516767209247746 0.0500682598822304 30 3.52904206673877 0.193722553388551 0.198065285065609 0.197608198258822 "P05546"
"SERPINE1" 1.4253886988949 0.812174694073964 -1.7550272241862 -2.63093131343951 -0.87912313493288 92 1.46225219972839 4.72073020903474 4.90663672292553 5.1205978969148e-05 2.34178799988828e-05 0.000131682857179628 6.97280091689221e-05 30 3.52904206673877 0.193722553388551 0.659627733694137 0.61058967954582 "P05121"
"SERPINE3" 0.627194887373917 0.767263107230589 0.817444344010957 0.0314102739744446 1.60347841404747 51 -0.643415444806002 -2.19878880270162 -2.2807948935743 0.0357428938242082 0.0290408128539128 0.0153195859721631 0.0128785995593786 30 3.52904206673877 0.193722553388551 0.588692675717138 0.547120769963669 "A8MV23"
"SERPINF1" 0.236041270276428 0.381552341118548 0.618634050532769 -0.156071950757556 1.39334005182309 41 -0.242145785887026 -1.66402230714213 -1.63579910327103 0.106520724816153 0.111236188066326 0.0380230075289485 0.0382768341672633 30 3.52904206673877 0.193722553388551 0.145582189013045 0.150649120858313 "P36955"
"SERPINF2" 0.244110684410072 0.442859287195247 0.551215005461653 -0.220332347958776 1.32276235888208 36 -0.250423891765505 -1.48267633236441 -1.4836328137838 0.14859018768642 0.147246697498106 0.0493605910508587 0.0480611113891863 30 3.52904206673877 0.193722553388551 0.196124348255083 0.19587155143784 "P08697"
"SERPING1" 0.15347388471788 0.292995340549072 0.523809984248454 -0.246554167716139 1.29417413621305 35 -0.157443036908859 -1.40896140091633 -1.3241138509318 0.169127934389306 0.19442150707331 0.0547206163486963 0.0595927081455252 30 3.52904206673877 0.193722553388551 0.0858462695834666 0.0972006036200257 "P05155"
"SERPINI1" 0.897782035166644 0.558244474539706 1.60822377311822 0.749950461351673 2.46649708488476 88 -0.921000536076126 -4.32585343635761 -4.41465282392213 0.000154882883368131 9.95546352328996e-05 0.000271782231685123 0.000175853893872872 30 3.52904206673877 0.193722553388551 0.311636893354112 0.299226020857907 "Q99574"
"SEZ6" 0.536396705510327 0.442476587087015 1.21226008598923 0.395269190679789 2.02925098129868 70 -0.550269034101111 -3.2607772291339 -3.26258690995891 0.00276760459730063 0.00254110874583445 0.00193803225585573 0.00176546749401252 30 3.52904206673877 0.193722553388551 0.195785530120173 0.195568395027136 "Q53EL9"
"SEZ6L" 0.444810166338426 0.372920455227825 1.19277492050331 0.377561979307784 2.00798786169883 69 -0.456313877536834 -3.20836538727196 -3.14400091910143 0.00316949563620096 0.00347940768777439 0.00214883979606764 0.00223632660759202 30 3.52904206673877 0.193722553388551 0.139069665927328 0.144822062268849 "Q9BYH1"
"SEZ6L2" 0.281277666619087 0.341526248363792 0.823590186601037 0.0371589364303748 1.6100214367717 52 -0.28855208903165 -2.21532009314266 -2.14207396201892 0.0344728807005183 0.0395393122276379 0.0150220875368598 0.0164822628518995 30 3.52904206673877 0.193722553388551 0.116640178321446 0.124753352079124 "Q6UXD5"
"SFRP4" 0.982996662228779 1.01144804797745 -0.971870640508369 -1.76871481738698 -0.175026463629754 60 1.00841898970021 2.61416975685333 2.73337830319188 0.0138541432482042 0.00993289758321915 0.00720003053369462 0.00530846648770192 30 3.52904206673877 0.193722553388551 1.02302715375738 0.935740114210708 "Q6FHJ7"
"SH3BGRL" 1.22001298415502 0.744155140923591 -1.63946053324422 -2.50138584389097 -0.777535222597475 89 1.25156504409006 4.40987510572377 4.5689794947918 0.000122503591189257 6.33812860573588e-05 0.000228399629102048 0.000134019417469679 30 3.52904206673877 0.193722553388551 0.55376687376301 0.515871023653045 "O75368"
"SH3BGRL3" 0.910166831057281 0.621940229161791 -1.46343135301594 -2.30550710334001 -0.62135560269186 82 0.933705628412211 3.9363860012111 4.04405711225177 0.000454659223739051 0.000290644336243442 0.00052165000382294 0.000350455002415826 30 3.52904206673877 0.193722553388551 0.386809648649821 0.366486596164007 "Q9H299"
"SHBG" 0.0996995729227805 0.935768104774839 -0.106543033914123 -0.866262024839009 0.653175957010763 6 0.102278010153542 0.286582972519892 0.299103504984445 0.776401595289141 0.766707245389634 0.169056708337107 0.164060629586384 30 3.52904206673877 0.193722553388551 0.875661945913893 0.803885579670028 "P04278"
"SHISA6" 0.686689248534031 0.432029277843878 1.58945072417564 0.7333457747525 2.44555567359878 88 -0.704448453237498 -4.2753570691004 -4.266855985101 0.000178269714885935 0.000152996820554967 0.000295441582948622 0.000225477380480603 30 3.52904206673877 0.193722553388551 0.186649296914302 0.187393780445826 "Q6ZSJ9"
"SIAE" 0.573230534676317 0.337500484758669 1.69845840395224 0.829487613643095 2.56742919426139 91 -0.588055462297257 -4.5685695274865 -4.40887865208573 7.85401065774899e-05 0.000101245447843115 0.00016861372117446 0.000175853893872872 30 3.52904206673877 0.193722553388551 0.113906577212337 0.12230747148671 "Q9HAT2"
"SIRPA" 0.231977711135825 0.25272322315595 0.917912126313285 0.125040063375847 1.71078418925072 56 -0.237977134699682 -2.469030362726 -2.24087885039501 0.0194639293057531 0.0317703923644775 0.00939525561166699 0.0138781597113557 30 3.52904206673877 0.193722553388551 0.0638690275223319 0.077536538642515 "P78324"
"SLC24A2" 0.54997184775215 0.574029175609526 0.958090409199444 0.162280309566027 1.75390050883286 59 -0.56419525760781 -2.57710323541649 -2.63487879171295 0.0151236103340968 0.0126465380683727 0.0077201834227186 0.00645151025641586 30 3.52904206673877 0.193722553388551 0.329509494450952 0.315217471846514 "Q9UI40"
"SLC38A10" 0.0541613715498802 0.331408920330179 0.163427621368549 -0.596917001409588 0.923772244146687 9 -0.0555620966761702 -0.439593015169861 -0.422921533892887 0.663382410916183 0.675052791944943 0.150603527385651 0.148456435201158 30 3.52904206673877 0.193722553388551 0.109831872474415 0.118661642837793 "Q9HBR0"
"SLC3A2" 0.249072853689722 0.254155567325949 0.980001564830139 0.182540949970644 1.77746217968963 60 -0.255514393009284 -2.63604058571808 -2.39600000229223 0.0131521953063187 0.022306460407782 0.00688319305450254 0.0104311415147639 30 3.52904206673877 0.193722553388551 0.0645950524027752 0.0781861470139664 "P08195"
"SLPI" 0.220088654713507 0.598575984800466 -0.367687077835027 -1.13243667371005 0.397062518039995 23 0.225780602680236 0.989016849361062 1.01382704309566 0.330565164131385 0.317925828202853 0.0897875669476896 0.0847280139673769 30 3.52904206673877 0.193722553388551 0.358293209579848 0.340971606192138 "P03973"
"SMOC1" 0.306547529245066 0.325110238122537 0.942903339542094 0.148217305095989 1.7375893739882 58 -0.31447548258761 -2.53625255371188 -2.43190491343258 0.016646749657312 0.0205180301020155 0.00833200928902197 0.00975108757015702 30 3.52904206673877 0.193722553388551 0.105696666932093 0.114961681293328 "Q9H4F8"
"SMPDL3A" 0.541833141433869 0.485961245045594 1.1149719179418 0.306607247308519 1.92333658857507 65 -0.555846067505434 -2.9990883005783 -3.02785819827049 0.00540233844649166 0.00471146706325066 0.00324912686228055 0.00287616652925305 30 3.52904206673877 0.193722553388551 0.236158331686264 0.231691826307156 "Q92484"
"SOD1" 0.320410101658785 0.564327288637719 -0.567773538707037 -1.34006410845483 0.204517031040753 38 0.328696569805133 1.52721602213761 1.55970594290237 0.137182927384698 0.128219639580864 0.0465271505898613 0.0428083889883652 30 3.52904206673877 0.193722553388551 0.318465288701199 0.305335705113271 "P00441"
"SOD2" 0.332518583776647 0.547093913091843 0.607790684230891 -0.16638362936176 1.38196499782354 40 -0.341118202322594 -1.63485546222744 -1.66607926466208 0.112530751862211 0.105014797152335 0.039586027778267 0.0366547266850125 30 3.52904206673877 0.193722553388551 0.299311749742145 0.288198139189739 "P04179"
"SOD3" 0.524461345461702 0.35784030132576 1.46562962170172 0.623317150570945 2.30794209283249 82 -0.53802500094778 -3.94229897694704 -3.84001665621387 0.000447354388704807 0.000519066482367601 0.00052165000382294 0.000526956288580907 30 3.52904206673877 0.193722553388551 0.128049681252911 0.134961967263018 "P08294"
"SORCS1" 0.322099106914477 0.278553579647696 1.15632729373593 0.344372782293178 1.96828180517869 67 -0.330429256231231 -3.11032735666069 -2.89094547111898 0.00407577156519968 0.00669265993449665 0.00258689340679486 0.00381429749332876 30 3.52904206673877 0.193722553388551 0.0775920967345454 0.0898152096390481 "Q8WY21"
"SORCS2" 0.146480079130341 0.45656999469734 -0.320827213420897 -1.0842694180771 0.442614991235306 20 0.150268357038885 0.862971637934994 0.866199596712183 0.394999810915253 0.392537050275582 0.1026411611473 0.0999497707128623 30 3.52904206673877 0.193722553388551 0.208456160057929 0.206905399447843 "Q96PQ0"
"SORL1" 0.089106047251764 0.434995200389968 0.204843748096258 -0.556121728178425 0.965809224370942 12 -0.0914105139910336 -0.55099548112042 -0.550306908962797 0.585717246035355 0.585756770730252 0.13757858788787 0.134376375054887 30 3.52904206673877 0.193722553388551 0.189220824362308 0.189694646163571 "Q92673"
"SPARC" 0.37129374508252 0.469083147396568 -0.79153077048966 -1.57592073707055 -0.0071408039087687 50 0.38089616952431 2.12908561652868 2.1426141424203 0.0415704960170154 0.0394926120109717 0.0174169365474541 0.0164822628518995 30 3.52904206673877 0.193722553388551 0.220038999171471 0.217269106609968 "P09486"
"SPARCL1" 0.296578851815436 0.395052390443005 0.750732963501012 -0.0311693368903615 1.53263526389239 48 -0.3042489945348 -2.01934632743988 -1.99418312128669 0.052463722524476 0.0543157605644046 0.0210710716172345 0.0214488303224501 30 3.52904206673877 0.193722553388551 0.156066391194732 0.160029826242754 "Q14515"
